GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021900053,313,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,11,22,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,17,1,0,20191029,DEN,DAL
Shot Chart Detail,0021900053,320,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,51,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,223,1,0,20191029,DEN,DAL
Shot Chart Detail,0021900053,360,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-123,226,1,0,20191029,DEN,DAL
Shot Chart Detail,0021900053,607,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,123,262,1,0,20191029,DEN,DAL
Shot Chart Detail,0021900053,625,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,47,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,20,1,1,20191029,DEN,DAL
Shot Chart Detail,0021900074,19,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,24,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,65,49,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,30,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,9,10,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,68,53,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,38,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,49,69,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,77,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,42,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,22,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,81,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,121,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-11,284,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,285,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,43,74,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,292,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,3,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,17,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,311,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,321,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-111,246,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,344,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,51,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,221,111,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,420,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,14,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,229,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,443,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,14,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,216,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,453,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-171,192,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,470,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,500,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,24,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-73,245,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,584,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,3,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,28,96,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,599,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,14,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,22,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,650,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,87,157,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,713,1629029,Luka Dončić,1610612742,Dallas Mavericks,5,2,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-79,251,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900074,724,1629029,Luka Dončić,1610612742,Dallas Mavericks,5,1,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,134,252,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,734,1629029,Luka Dončić,1610612742,Dallas Mavericks,5,0,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,45,1,0,20191101,DAL,LAL
Shot Chart Detail,0021900074,742,1629029,Luka Dončić,1610612742,Dallas Mavericks,5,0,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,15,1,1,20191101,DAL,LAL
Shot Chart Detail,0021900089,40,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,32,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,50,104,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,60,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,70,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,46,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-103,234,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,92,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-10,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,119,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-98,239,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,242,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,192,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,255,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,61,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,257,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,52,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,281,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-118,231,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,317,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,332,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,11,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,363,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,405,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-183,215,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,438,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,4,10,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-1,113,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,465,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,1,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-204,243,1,1,20191103,CLE,DAL
Shot Chart Detail,0021900089,490,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,5,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-112,327,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900089,646,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-160,260,1,0,20191103,CLE,DAL
Shot Chart Detail,0021900109,25,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,40,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,11,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,70,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,267,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,104,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,34,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,113,231,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,128,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-3,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,246,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,7,40,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-8,49,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,259,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,6,53,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-41,121,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,312,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,44,267,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,362,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,48,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,360,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,10,48,Missed Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,13,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,373,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,168,251,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,406,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,7,45,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-33,132,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,467,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,3,46,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,14,47,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,473,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,2,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,40,115,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,505,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,30,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,50,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,508,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,13,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,597,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,12,84,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,601,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,7,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-84,256,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,605,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,6,25,Missed Shot,Floating Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-18,246,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,659,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,2,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-2,1,1,20191106,DAL,ORL
Shot Chart Detail,0021900109,668,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,172,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900109,672,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,1,18,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,20,1,0,20191106,DAL,ORL
Shot Chart Detail,0021900122,7,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,11,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,16,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,18,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,10,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,26,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,9,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,60,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,36,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,6,90,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,38,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,8,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,2,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,54,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,36,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,59,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,183,172,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,98,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,172,183,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,111,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,3,14,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,252,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,148,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,243,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,274,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,5,8,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-28,43,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,295,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,4,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-187,204,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,321,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,2,25,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,33,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,335,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-2,70,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,338,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,1,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,1,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,348,1629029,Luka Dončić,1610612742,Dallas Mavericks,2,0,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,223,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,397,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,58,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,70,258,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,425,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,6,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,435,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,5,34,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,4,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,480,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,2,11,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,187,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,496,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,0,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,222,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,585,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,595,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,5,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-71,253,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,622,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,3,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,11,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900122,653,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,36,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,54,57,1,1,20191108,DAL,NYK
Shot Chart Detail,0021900122,686,1629029,Luka Dončić,1610612742,Dallas Mavericks,4,0,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,86,327,1,0,20191108,DAL,NYK
Shot Chart Detail,0021900130,11,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,11,3,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-111,90,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,25,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,9,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,199,1,0,20191109,MEM,DAL
Shot Chart Detail,0021900130,51,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,7,22,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,0,20191109,MEM,DAL
Shot Chart Detail,0021900130,67,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,6,12,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,7,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,78,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,5,22,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,41,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,80,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,4,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,10,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,136,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,117,238,1,0,20191109,MEM,DAL
Shot Chart Detail,0021900130,171,1629029,Luka Dončić,1610612742,Dallas Mavericks,1,0,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,71,1,0,20191109,MEM,DAL
Shot Chart Detail,0021900130,371,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,11,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-52,57,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,374,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,11,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,99,232,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,392,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-156,193,1,1,20191109,MEM,DAL
Shot Chart Detail,0021900130,396,1629029,Luka Dončić,1610612742,Dallas Mavericks,3,9,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,235,1,0,20191109,MEM,DAL
